*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:19:54
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
008830        0     000104816.5       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 14 0C      
008831        0     000104816.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008832        0     000104883.7       接收     0000060A      标准帧      数据帧        04     04 06 2D 10      
008833        0     000104883.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008834        0     000104884.2       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008835        0     000104884.4       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 21 79      
008836        0     000104884.7       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 8F      
008837        0     000104884.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008838        0     000104885.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008839        0     000104885.4       接收     0000060C      标准帧      数据帧        07     03 84 61 3A 02 20 E8      
008840        0     000104885.7       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
008841        0     000104886.0       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008842        0     000104886.2       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008843        0     000104886.5       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 14 0C      
008844        0     000104886.8       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008845        0     000104958.7       接收     0000060A      标准帧      数据帧        04     04 06 2F 10      
008846        0     000104958.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008847        0     000104959.2       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008848        0     000104959.4       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 21 79      
008849        0     000104959.7       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 90      
008850        0     000104959.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008851        0     000104960.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008852        0     000104960.4       接收     0000060C      标准帧      数据帧        07     03 84 61 3A 02 20 E8      
008853        0     000104960.7       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
008854        0     000104960.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008855        0     000104961.2       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008856        0     000104961.5       接收     0000060D      标准帧      数据帧        08     03 7D 4F A1 70 80 14 0C      
008857        0     000104961.7       接收     0000060D      标准帧      数据帧        08     04 7D 0F A0 70 80 05 05      
008858        0     000105028.7       接收     0000060A      标准帧      数据帧        04     04 06 31 10      
008859        0     000105028.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008860        0     000105029.2       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008861        0     000105029.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 01 80 20 21 79      
008862        0     000105029.7       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 90      
008863        0     000105029.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008864        0     000105030.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008865        0     000105030.4       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008866        0     000105030.7       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 CC      
008867        0     000105030.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008868        0     000105031.2       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008869        0     000105031.5       接收     0000060D      标准帧      数据帧        08     03 7D 8F A1 70 80 15 0C      
008870        0     000105031.7       接收     0000060D      标准帧      数据帧        08     04 7D 0F A0 70 80 05 05      
008871        0     000105103.6       接收     0000060A      标准帧      数据帧        04     04 06 33 10      
008872        0     000105103.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008873        0     000105104.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008874        0     000105104.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 78      
008875        0     000105104.7       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 91      
008876        0     000105104.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008877        0     000105105.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008878        0     000105105.4       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008879        0     000105105.7       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
008880        0     000105105.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008881        0     000105106.2       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
008882        0     000105106.5       接收     0000060D      标准帧      数据帧        08     03 7D 8F A1 70 80 15 0C      
008883        0     000105106.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008884        0     000105173.6       接收     0000060A      标准帧      数据帧        04     05 06 35 10      
008885        0     000105173.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008886        0     000105174.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008887        0     000105174.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 79      
008888        0     000105174.7       接收     0000060B      标准帧      数据帧        08     01 4F 43 DD 80 20 01 8C      
008889        0     000105174.9       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 90      
008890        0     000105175.2       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008891        0     000105175.4       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008892        0     000105175.7       接收     0000060C      标准帧      数据帧        07     03 7C 63 3A 02 20 E8      
008893        0     000105175.9       接收     0000060C      标准帧      数据帧        07     01 A5 27 8D 82 20 64      
008894        0     000105176.2       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
008895        0     000105176.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008896        0     000105176.7       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
008897        0     000105177.0       接收     0000060D      标准帧      数据帧        08     03 7D 8F A1 70 80 15 0C      
008898        0     000105177.2       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
008899        0     000105177.5       接收     0000060D      标准帧      数据帧        08     04 7D AF A0 70 80 05 05      
008900        0     000105233.8       接收     00000201      标准帧      数据帧        08     40 1F 40 00 10 F4 00 00      
008901        0     000105234.0       接收     00000700      标准帧      数据帧        04     04 1E 01 00      
008902        0     000105243.6       接收     0000060A      标准帧      数据帧        04     05 06 37 10      
008903        0     000105243.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008904        0     000105244.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008905        0     000105244.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 79      
008906        0     000105244.7       接收     0000060B      标准帧      数据帧        08     01 4F 43 DD 80 20 01 8C      
008907        0     000105244.9       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 8D      
008908        0     000105245.2       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008909        0     000105245.4       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008910        0     000105245.7       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008911        0     000105245.9       接收     0000060C      标准帧      数据帧        07     01 A5 2D 8D 82 20 6C      
008912        0     000105246.2       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
008913        0     000105246.4       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008914        0     000105246.7       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008915        0     000105247.0       接收     0000060D      标准帧      数据帧        08     03 7D 6F A1 70 80 15 0C      
008916        0     000105247.2       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
008917        0     000105247.5       接收     0000060D      标准帧      数据帧        08     04 7D AF A0 70 80 05 05      
008918        0     000105318.6       接收     0000060A      标准帧      数据帧        04     05 06 39 10      
008919        0     000105318.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008920        0     000105319.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008921        0     000105319.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 79      
008922        0     000105319.7       接收     0000060B      标准帧      数据帧        08     01 4F 43 DD 80 20 01 8C      
008923        0     000105319.9       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
008924        0     000105320.2       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008925        0     000105320.4       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008926        0     000105320.7       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008927        0     000105320.9       接收     0000060C      标准帧      数据帧        07     01 A5 6F 8D 82 20 4C      
008928        0     000105321.2       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
008929        0     000105321.4       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008930        0     000105321.7       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008931        0     000105322.0       接收     0000060D      标准帧      数据帧        08     03 7D 6F A1 70 80 15 0C      
008932        0     000105322.2       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
008933        0     000105322.5       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008934        0     000105388.6       接收     0000060A      标准帧      数据帧        04     05 06 3B 10      
008935        0     000105388.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008936        0     000105389.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008937        0     000105389.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 79      
008938        0     000105389.7       接收     0000060B      标准帧      数据帧        08     01 4F 43 DD 80 20 01 8C      
008939        0     000105389.9       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
008940        0     000105390.2       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008941        0     000105390.4       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008942        0     000105390.7       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008943        0     000105390.9       接收     0000060C      标准帧      数据帧        07     01 AD 71 8D 82 20 4C      
008944        0     000105391.2       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 CC      
008945        0     000105391.4       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008946        0     000105391.7       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008947        0     000105392.0       接收     0000060D      标准帧      数据帧        08     03 7D 8F A1 70 80 15 0C      
008948        0     000105392.2       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
008949        0     000105392.5       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008950        0     000105458.6       接收     0000060A      标准帧      数据帧        04     05 06 3D 10      
008951        0     000105458.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008952        0     000105459.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8B      
008953        0     000105459.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7A      
008954        0     000105459.7       接收     0000060B      标准帧      数据帧        08     01 4F 43 DD 80 20 01 8C      
008955        0     000105459.9       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
008956        0     000105460.2       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008957        0     000105460.4       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008958        0     000105460.7       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008959        0     000105460.9       接收     0000060C      标准帧      数据帧        07     01 AD 71 8D 82 20 2C      
008960        0     000105461.2       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 CC      
008961        0     000105461.4       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008962        0     000105461.7       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
008963        0     000105462.0       接收     0000060D      标准帧      数据帧        08     03 7D 6F A1 70 80 15 0C      
008964        0     000105462.2       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
008965        0     000105462.5       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008966        0     000105528.6       接收     0000060A      标准帧      数据帧        04     04 06 3F 10      
008967        0     000105528.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008968        0     000105529.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
008969        0     000105529.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7A      
008970        0     000105529.7       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
008971        0     000105529.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008972        0     000105530.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008973        0     000105530.4       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
008974        0     000105530.7       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 CC      
008975        0     000105530.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008976        0     000105531.2       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
008977        0     000105531.4       接收     0000060D      标准帧      数据帧        08     03 7D 4F A1 70 80 15 0C      
008978        0     000105531.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008979        0     000105603.6       接收     0000060A      标准帧      数据帧        04     04 06 41 10      
008980        0     000105603.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008981        0     000105604.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
008982        0     000105604.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
008983        0     000105604.6       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
008984        0     000105604.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008985        0     000105605.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008986        0     000105605.4       接收     0000060C      标准帧      数据帧        07     03 7C 63 3A 02 20 E8      
008987        0     000105605.6       接收     0000060C      标准帧      数据帧        07     04 94 E9 3A 82 20 CC      
008988        0     000105605.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
008989        0     000105606.2       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
008990        0     000105606.4       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 15 0C      
008991        0     000105606.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
008992        0     000105673.7       接收     0000060A      标准帧      数据帧        04     04 06 43 10      
008993        0     000105673.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
008994        0     000105674.2       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
008995        0     000105674.5       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
008996        0     000105674.7       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
008997        0     000105675.0       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
008998        0     000105675.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
008999        0     000105675.5       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
009000        0     000105675.7       接收     0000060C      标准帧      数据帧        07     04 94 E9 3A 82 20 AC      
009001        0     000105676.0       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009002        0     000105676.3       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009003        0     000105676.5       接收     0000060D      标准帧      数据帧        08     03 7C CF A1 70 80 15 0C      
009004        0     000105676.8       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
009005        0     000105743.6       接收     0000060A      标准帧      数据帧        04     04 06 45 10      
009006        0     000105743.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009007        0     000105744.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009008        0     000105744.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009009        0     000105744.6       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
009010        0     000105744.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009011        0     000105745.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009012        0     000105745.4       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009013        0     000105745.6       接收     0000060C      标准帧      数据帧        07     04 9C E9 4A 82 20 AC      
009014        0     000105745.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009015        0     000105746.2       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009016        0     000105746.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 15 0C      
009017        0     000105746.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
009018        0     000105818.6       接收     0000060A      标准帧      数据帧        04     04 06 47 10      
009019        0     000105818.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009020        0     000105819.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009021        0     000105819.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009022        0     000105819.6       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
009023        0     000105819.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009024        0     000105820.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009025        0     000105820.4       接收     0000060C      标准帧      数据帧        07     03 7C 61 3A 02 20 E8      
009026        0     000105820.6       接收     0000060C      标准帧      数据帧        07     04 9C E9 4A 82 20 AC      
009027        0     000105820.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009028        0     000105821.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009029        0     000105821.4       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 15 0C      
009030        0     000105821.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
009031        0     000105888.6       接收     0000060A      标准帧      数据帧        04     04 06 49 10      
009032        0     000105888.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009033        0     000105889.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009034        0     000105889.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009035        0     000105889.6       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
009036        0     000105889.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009037        0     000105890.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009038        0     000105890.4       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009039        0     000105890.6       接收     0000060C      标准帧      数据帧        07     04 9D 29 4A 82 20 AC      
009040        0     000105890.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009041        0     000105891.2       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009042        0     000105891.4       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 15 0C      
009043        0     000105891.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
009044        0     000105958.6       接收     0000060A      标准帧      数据帧        04     04 06 4B 10      
009045        0     000105958.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009046        0     000105959.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009047        0     000105959.4       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009048        0     000105959.6       接收     0000060B      标准帧      数据帧        08     04 4F 84 47 80 1F E1 89      
009049        0     000105959.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009050        0     000105960.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009051        0     000105960.4       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009052        0     000105960.6       接收     0000060C      标准帧      数据帧        07     04 9D 2B 4A 82 20 AC      
009053        0     000105960.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009054        0     000105961.2       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
009055        0     000105961.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 15 0C      
009056        0     000105961.7       接收     0000060D      标准帧      数据帧        08     04 7D 4F A0 70 80 05 05      
009057        0     000106033.7       接收     0000060A      标准帧      数据帧        04     04 06 4D 10      
009058        0     000106034.0       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009059        0     000106034.2       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009060        0     000106034.5       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009061        0     000106034.7       接收     0000060B      标准帧      数据帧        08     04 4F 8C 49 80 20 21 88      
009062        0     000106035.0       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009063        0     000106035.2       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009064        0     000106035.5       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009065        0     000106035.7       接收     0000060C      标准帧      数据帧        07     04 9C E9 3A 82 20 A8      
009066        0     000106036.0       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009067        0     000106036.3       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
009068        0     000106036.5       接收     0000060D      标准帧      数据帧        08     03 7C CF A1 70 80 15 0C      
009069        0     000106036.8       接收     0000060D      标准帧      数据帧        08     04 7E 2F A0 70 80 05 05      
009070        0     000106103.6       接收     0000060A      标准帧      数据帧        04     04 06 4F 10      
009071        0     000106103.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009072        0     000106104.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009073        0     000106104.3       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009074        0     000106104.6       接收     0000060B      标准帧      数据帧        08     04 4F 84 48 80 20 01 89      
009075        0     000106104.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009076        0     000106105.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009077        0     000106105.4       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009078        0     000106105.6       接收     0000060C      标准帧      数据帧        07     04 9C E7 3A 82 20 C8      
009079        0     000106105.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009080        0     000106106.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009081        0     000106106.4       接收     0000060D      标准帧      数据帧        08     03 7C CF A1 70 80 16 0C      
009082        0     000106106.7       接收     0000060D      标准帧      数据帧        08     04 7D 2F A0 70 80 05 05      
009083        0     000106178.6       接收     0000060A      标准帧      数据帧        04     04 06 51 10      
009084        0     000106178.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009085        0     000106179.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009086        0     000106179.3       接收     0000060B      标准帧      数据帧        08     03 4F 1C 00 80 20 01 7B      
009087        0     000106179.6       接收     0000060B      标准帧      数据帧        08     04 4F 8C 49 80 20 21 87      
009088        0     000106179.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009089        0     000106180.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009090        0     000106180.4       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009091        0     000106180.6       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 E8      
009092        0     000106180.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009093        0     000106181.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009094        0     000106181.4       接收     0000060D      标准帧      数据帧        08     03 7C EF A1 70 80 16 0C      
009095        0     000106181.7       接收     0000060D      标准帧      数据帧        08     04 7C CF A0 70 80 05 05      
009096        0     000106233.7       接收     00000201      标准帧      数据帧        08     40 1F 40 00 10 F4 00 00      
009097        0     000106233.9       接收     00000700      标准帧      数据帧        04     04 1E 01 00      
009098        0     000106248.6       接收     0000060A      标准帧      数据帧        04     04 06 53 10      
009099        0     000106248.8       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
009100        0     000106249.1       接收     0000060B      标准帧      数据帧        08     02 4E B4 00 80 20 01 8C      
009101        0     000106249.3       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7C      
009102        0     000106249.6       接收     0000060B      标准帧      数据帧        08     04 4F 8C 4A 80 20 21 87      
009103        0     000106249.9       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
009104        0     000106250.1       接收     0000060C      标准帧      数据帧        07     02 8C A3 3A 02 20 E8      
009105        0     000106250.4       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
009106        0     000106250.6       接收     0000060C      标准帧      数据帧        07     04 94 E7 3A 82 20 CC      
009107        0     000106250.9       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
009108        0     000106251.1       接收     0000060D      标准帧      数据帧        08     02 7D 0F A1 70 80 0A 0C      
009109        0     000106251.4       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 16 0C      
009110        0     000106251.7       接收     0000060D      标准帧      数据帧        08     04 7C CF A0 70 80 05 05      
009111        0     000106318.6       接收     0000060A      标准帧      数据帧        04     04 06 55 10      
