*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:37:25
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
003064        0     000948762.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003065        0     000948762.2       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003066        0     000948762.4       接收     00000702      标准帧      数据帧        05     06 9D 24 33 5B      
003067        0     000948762.6       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
003068        0     000948828.8       接收     00000600      标准帧      数据帧        05     07 01 77 EB 10      
003069        0     000948829.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
003070        0     000948829.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
003071        0     000948829.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 50      
003072        0     000948829.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4C      
003073        0     000948830.1       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
003074        0     000948830.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E5 80 20 03 57      
003075        0     000948830.7       接收     00000701      标准帧      数据帧        08     06 4F 22 29 80 20 03 5D      
003076        0     000948830.9       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 66      
003077        0     000948831.1       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003078        0     000948831.3       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
003079        0     000948831.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
003080        0     000948831.8       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
003081        0     000948832.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003082        0     000948832.2       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003083        0     000948832.4       接收     00000702      标准帧      数据帧        05     06 9D 24 33 5B      
003084        0     000948832.6       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
003085        0     000948903.8       接收     00000600      标准帧      数据帧        05     06 02 77 ED 10      
003086        0     000948904.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
003087        0     000948904.3       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4D      
003088        0     000948904.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 51      
003089        0     000948904.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
003090        0     000948905.1       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
003091        0     000948905.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 56      
003092        0     000948905.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
003093        0     000948905.9       接收     00000701      标准帧      数据帧        08     07 4F 29 FF 80 20 01 4A      
003094        0     000948906.1       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003095        0     000948906.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
003096        0     000948906.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
003097        0     000948906.8       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
003098        0     000948907.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003099        0     000948907.2       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003100        0     000948907.4       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
003101        0     000948907.6       接收     00000702      标准帧      数据帧        05     07 AC E0 33 5B      
003102        0     000948973.8       接收     00000600      标准帧      数据帧        05     06 02 77 EF 10      
003103        0     000948974.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
003104        0     000948974.3       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4C      
003105        0     000948974.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 51      
003106        0     000948974.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
003107        0     000948975.1       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
003108        0     000948975.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 56      
003109        0     000948975.6       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
003110        0     000948975.9       接收     00000701      标准帧      数据帧        08     07 4F 29 FF 80 20 01 4A      
003111        0     000948976.1       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003112        0     000948976.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
